,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
44909,44909,11320,도봉동,2017-11-20,래미안도봉,655,84.55,2,2005,43000,508.57480780603197,620,1
44910,44910,11320,도봉동,2017-11-23,극동,Jan-81,84.83,3,1991,27500,324.1777672993045,620,1
44911,44911,11320,도봉동,2017-11-23,동아에코빌,654,84.96700000000001,2,2003,36000,423.69390469240994,620,1
44912,44912,11320,도봉동,2017-11-23,한신,01월 30일,84.94,16,1995,36500,429.71509300682834,620,1
44913,44913,11320,도봉동,2017-11-23,현대성우,642,114.79,16,1998,40000,348.4624096175625,620,1
44914,44914,11320,도봉동,2017-11-24,동아에코빌,654,84.96700000000001,3,2003,38000,447.23245495309936,620,1
44915,44915,11320,도봉동,2017-11-24,럭키,595,84.86,7,1992,34750,409.4979967004478,620,1
44966,44966,11320,방학동,2017-11-21,신동아아파트2,531,122.28,12,1992,41700,341.0206084396467,620,1
44967,44967,11320,방학동,2017-11-22,방학동삼성래미안1,720-18,134.981,22,2002,67000,496.36615523666296,620,1
44968,44968,11320,방학동,2017-11-22,신동아아파트1,271-1,43.35,3,1988,18000,415.2249134948097,620,1
44969,44969,11320,방학동,2017-11-23,우성아파트2,508,84.98,11,1993,30800,362.4382207578254,620,1
44970,44970,11320,방학동,2017-11-23,브라운스톤방학아파트,713,84.9,18,2003,41500,488.8103651354534,620,1
44971,44971,11320,방학동,2017-11-24,신동아아파트1,271-1,112.49,13,1990,42500,377.81136100986754,620,1
45013,45013,11320,쌍문동,2017-11-20,한양1,388-33,66.33,3,1986,35300,532.1875471129202,620,1
45014,45014,11320,쌍문동,2017-11-20,한양1,388-33,66.33,4,1986,35000,527.6647067691844,620,1
45015,45015,11320,쌍문동,2017-11-20,한양6,May-59,83.86,12,2002,35700,425.70951585976627,620,1
45016,45016,11320,쌍문동,2017-11-20,청구,195,84.63,14,1996,34500,407.6568592697625,620,1
45017,45017,11320,쌍문동,2017-11-21,경남,73,46.3,12,1988,18850,407.1274298056156,620,1
45018,45018,11320,쌍문동,2017-11-21,현대1,54,56.7,2,1990,22500,396.8253968253968,620,1
45019,45019,11320,쌍문동,2017-11-22,삼익세라믹,56,58.77,15,1988,22500,382.8483920367534,620,1
45020,45020,11320,쌍문동,2017-11-23,삼익세라믹,56,42.93,10,1988,19300,449.56906592126717,620,1
45021,45021,11320,쌍문동,2017-11-23,성원,53,84.98,13,1989,30500,358.90797834784655,620,1
45022,45022,11320,쌍문동,2017-11-24,한양2,59,59.67,15,1988,21300,356.9632981397687,620,1
45023,45023,11320,쌍문동,2017-11-24,삼익세라믹,56,58.77,4,1988,24500,416.8793602177982,620,1
45105,45105,11320,창동,2017-11-20,북한산아이파크5차,825,134.9091,9,2004,65000,481.8058974524328,620,1
45106,45106,11320,창동,2017-11-20,삼성래미안,45,73.92,5,1992,43000,581.7099567099567,620,1
45107,45107,11320,창동,2017-11-20,창동주공2단지,316,49.94,5,1990,31000,620.7448938726473,620,1
45108,45108,11320,창동,2017-11-20,금호어울림,823,84.99,10,2004,48000,564.7723261560184,620,1
45109,45109,11320,창동,2017-11-21,주공19단지(창동 리버타운),27,99.75,15,1989,52200,523.3082706766917,620,1
45110,45110,11320,창동,2017-11-21,창동주공3단지(해등마을),347,49.94,14,1990,33000,660.7929515418502,620,1
45111,45111,11320,창동,2017-11-21,동아청솔,808,134.94,14,1997,66200,490.58840966355416,620,1
45112,45112,11320,창동,2017-11-21,주공19단지(창동 리버타운),27,68.86,4,1988,45800,665.1176299738601,620,1
45113,45113,11320,창동,2017-11-22,북한산아이파크5차,825,119.1731,22,2004,59500,499.2737455012918,620,1
45114,45114,11320,창동,2017-11-22,성원상떼빌,743-15,105.18,3,2001,45000,427.8379920136908,620,1
45115,45115,11320,창동,2017-11-22,창동주공3단지(해등마을),347,49.94,13,1990,31700,634.7617140568683,620,1
45116,45116,11320,창동,2017-11-22,미소애,715-3,45.466,8,2005,22900,503.6730743852549,620,1
45117,45117,11320,창동,2017-11-22,창동2차현대,815,84.50399999999999,13,2001,48000,568.0204487361545,620,1
45118,45118,11320,창동,2017-11-23,창동주공4단지,380,41.3,9,1991,22400,542.3728813559322,620,1
45119,45119,11320,창동,2017-11-23,창동주공4단지,380,41.3,6,1991,21500,520.5811138014528,620,1
45120,45120,11320,창동,2017-11-23,북한산아이파크5차,825,165.1717,10,2004,87000,526.7246144466637,620,1
45121,45121,11320,창동,2017-11-24,동아청솔,808,84.97,21,1997,53700,631.9877603860186,620,1
45122,45122,11320,창동,2017-11-24,창동신도브래뉴1차,820,84.98899999999999,9,2003,48500,570.6620856816766,620,1
45123,45123,11320,창동,2017-11-24,창동주공3단지(해등마을),347,79.07,9,1990,47500,600.7335272543316,620,1
45124,45124,11320,창동,2017-11-24,태영데시앙,819,84.995,13,2003,50000,588.2698982293076,620,1
