,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
8017,1,11380,갈현동,2009-11-12,동광갈현베르빌,465-12,59.73,5,2004,27700,463.75355767620965,201
8025,1,11380,구산동,2009-11-09,경남아너스빌,224,84.69,1,2004,32000,377.8486243948518,201
8026,1,11380,구산동,2009-11-13,푸른솔,147-46,76.11,1,2008,25000,328.4719484955985,201
8033,1,11380,대조동,2009-11-10,디안(89-77),89-77,83.02,7,2005,27000,325.2228378703927,201
8034,1,11380,대조동,2009-11-14,정은노블스,197-9,71.3,4,2008,25500,357.64375876577844,201
8038,1,11380,불광동,2009-11-10,라이프미성,248,84.65,6,1988,32000,378.02717070289424,201
8039,1,11380,불광동,2009-11-12,라이프미성,248,66.7,2,1988,26500,397.3013493253373,201
8040,1,11380,불광동,2009-11-14,라이프미성,248,84.65,6,1988,38750,457.767277023036,201
8052,1,11380,신사동,2009-11-09,라이프미성,140-1,63.53,12,1987,23000,362.0336848732882,201
8061,1,11380,역촌동,2009-11-13,솔빛,47-31,84.88,2,2004,26500,312.20546654099905,201
8062,1,11380,역촌동,2009-11-14,만민하늘애2차,42-7,83.99,4,2008,37000,440.5286343612335,201
8068,1,11380,응암동,2009-11-09,우성,694-1,80.99,2,1988,26500,327.2008889986418,201
8069,1,11380,응암동,2009-11-10,자선메르시안(119-15),119-15,63.41,4,2003,25000,394.25958050780633,201
8073,1,11380,증산동,2009-11-14,자선메르시안(162-20),162-20,111.13,6,2004,40000,359.93881040223164,201
